Category,ID,Latitude,Longitude,Date,SMAP_Tile,SPL3SMP_E_006_Line_Y_9.00805km,SPL3SMP_E_006_Sample_X_9.00805km,SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_soil_moisture,SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag,SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_Recommended_Quality_Description,SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_Retrieval_Attempted_Description,SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_Retrieval_Successful_Description,SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_Retrieval_Successful_FT_Description,SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_Undefined_Description
SriLanka,7,8.0,80.7,2020-01-23,h00v00,699.0,2792.0,0.3971484,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2020-01-24,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-01-25,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-01-26,h00v00,699.0,2792.0,0.3410814,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2020-01-27,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-01-28,h00v00,699.0,2792.0,0.3440679,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2020-01-29,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-01-30,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-01-31,h00v00,699.0,2792.0,0.3337995,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2020-02-01,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-02-02,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-02-03,h00v00,699.0,2792.0,0.2723912,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2020-02-04,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-02-05,h00v00,699.0,2792.0,0.2773784,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2020-02-06,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-02-07,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-02-08,h00v00,699.0,2792.0,0.2994224,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2020-02-09,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-02-10,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-02-11,h00v00,699.0,2792.0,0.2482282,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2020-02-12,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-02-13,h00v00,699.0,2792.0,0.2611792,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2020-02-14,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-02-15,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-02-16,h00v00,699.0,2792.0,0.2804573,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2020-02-17,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-02-18,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-02-19,h00v00,699.0,2792.0,0.2586589,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2020-02-20,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-02-21,h00v00,699.0,2792.0,0.241716,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2020-02-22,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-02-23,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-02-24,h00v00,699.0,2792.0,0.2670337,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2020-02-25,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-02-26,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-02-27,h00v00,699.0,2792.0,0.2454718,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2020-02-28,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-02-29,h00v00,699.0,2792.0,0.2393734,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2020-03-01,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-03-02,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-03-03,h00v00,699.0,2792.0,0.2270495,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2020-03-04,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-03-05,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-03-06,h00v00,699.0,2792.0,0.2012452,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2020-03-07,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-03-08,h00v00,699.0,2792.0,0.2106635,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2020-03-09,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-03-10,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-03-11,h00v00,699.0,2792.0,0.2121483,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2020-03-12,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-03-13,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-03-14,h00v00,699.0,2792.0,0.216809,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2020-03-15,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-03-16,h00v00,699.0,2792.0,0.2137168,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2020-03-17,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-03-18,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-03-19,h00v00,699.0,2792.0,0.1766845,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2020-03-20,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-03-21,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-03-22,h00v00,699.0,2792.0,0.2001972,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2020-03-23,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-03-24,h00v00,699.0,2792.0,0.1901962,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2020-03-25,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-03-26,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-03-27,h00v00,699.0,2792.0,0.1932794,9.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,
SriLanka,7,8.0,80.7,2020-03-28,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
SriLanka,7,8.0,80.7,2020-03-29,h00v00,699.0,2792.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
