Category,ID,Latitude,Longitude,Date,MODIS_Tile,VNP13A1_002_Line_Y_500m,VNP13A1_002_Sample_X_500m,VNP13A1_002_500_m_16_days_NDVI,VNP13A1_002_500_m_16_days_VI_Quality,VNP13A1_002_500_m_16_days_VI_Quality_bitmask,VNP13A1_002_500_m_16_days_VI_Quality_MODLAND,VNP13A1_002_500_m_16_days_VI_Quality_MODLAND_Description,VNP13A1_002_500_m_16_days_VI_Quality_VI_usefulness,VNP13A1_002_500_m_16_days_VI_Quality_VI_usefulness_Description,VNP13A1_002_500_m_16_days_VI_Quality_Aerosol_quantity,VNP13A1_002_500_m_16_days_VI_Quality_Aerosol_quantity_Description,VNP13A1_002_500_m_16_days_VI_Quality_Adjacent_cloud_detected,VNP13A1_002_500_m_16_days_VI_Quality_Adjacent_cloud_detected_Description,VNP13A1_002_500_m_16_days_VI_Quality_Atmosphere_BRDF_correction,VNP13A1_002_500_m_16_days_VI_Quality_Atmosphere_BRDF_correction_Description,VNP13A1_002_500_m_16_days_VI_Quality_Mixed_clouds,VNP13A1_002_500_m_16_days_VI_Quality_Mixed_clouds_Description,VNP13A1_002_500_m_16_days_VI_Quality_Land/Water_flag,VNP13A1_002_500_m_16_days_VI_Quality_Land/Water_flag_Description,VNP13A1_002_500_m_16_days_VI_Quality_Possible_snow/ice,VNP13A1_002_500_m_16_days_VI_Quality_Possible_snow/ice_Description,VNP13A1_002_500_m_16_days_VI_Quality_Possible_shadow,VNP13A1_002_500_m_16_days_VI_Quality_Possible_shadow_Description
Thailand,8,15.0,100.5,2023-12-27,h27v07,1199.0,1698.0,0.5275,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-01-01,h27v07,1199.0,1698.0,0.5275,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-01-09,h27v07,1199.0,1698.0,0.5507,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-01-17,h27v07,1199.0,1698.0,0.5507,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-01-25,h27v07,1199.0,1698.0,0.627,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-02-02,h27v07,1199.0,1698.0,0.4777,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-02-10,h27v07,1199.0,1698.0,0.5256,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-02-18,h27v07,1199.0,1698.0,0.5256,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-02-26,h27v07,1199.0,1698.0,0.5314,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-03-05,h27v07,1199.0,1698.0,0.5314,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-03-13,h27v07,1199.0,1698.0,0.5233,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-03-21,h27v07,1199.0,1698.0,0.5233,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-03-29,h27v07,1199.0,1698.0,0.4751,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-04-06,h27v07,1199.0,1698.0,0.4439,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-04-14,h27v07,1199.0,1698.0,0.4439,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-04-22,h27v07,1199.0,1698.0,0.4422,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-04-30,h27v07,1199.0,1698.0,0.4276,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-05-08,h27v07,1199.0,1698.0,0.4276,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-05-16,h27v07,1199.0,1698.0,0.7321,35033.0,0b1000100011011001,0b01,"VI produced, but check other QA",0b0110,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b1,Yes
Thailand,8,15.0,100.5,2024-05-24,h27v07,1199.0,1698.0,0.7321,35033.0,0b1000100011011001,0b01,"VI produced, but check other QA",0b0110,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b1,Yes
Thailand,8,15.0,100.5,2024-06-01,h27v07,1199.0,1698.0,0.6455,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-06-09,h27v07,1199.0,1698.0,0.6455,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-06-17,h27v07,1199.0,1698.0,0.5364,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-06-25,h27v07,1199.0,1698.0,0.5364,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-07-03,h27v07,1199.0,1698.0,0.7184,35217.0,0b1000100110010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b1,Yes
Thailand,8,15.0,100.5,2024-07-11,h27v07,1199.0,1698.0,0.5785,3354.0,0b0000110100011010,0b10,"Pixel produced, but most probably cloudy",0b0110,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b1,Yes,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-07-19,h27v07,1199.0,1698.0,0.3455,3358.0,0b0000110100011110,0b10,"Pixel produced, but most probably cloudy",0b0111,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b1,Yes,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-07-27,h27v07,1199.0,1698.0,0.594,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-08-04,h27v07,1199.0,1698.0,0.594,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-08-12,h27v07,1199.0,1698.0,0.6113,2253.0,0b0000100011001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-08-20,h27v07,1199.0,1698.0,0.561,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-08-28,h27v07,1199.0,1698.0,0.561,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-09-05,h27v07,1199.0,1698.0,0.56,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-09-13,h27v07,1199.0,1698.0,0.56,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-09-21,h27v07,1199.0,1698.0,0.6663,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-09-29,h27v07,1199.0,1698.0,0.6663,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-10-07,h27v07,1199.0,1698.0,0.6201,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-10-15,h27v07,1199.0,1698.0,0.6201,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-10-23,h27v07,1199.0,1698.0,0.7168,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-10-31,h27v07,1199.0,1698.0,0.7168,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-11-08,h27v07,1199.0,1698.0,0.6417,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-11-16,h27v07,1199.0,1698.0,0.6417,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-11-24,h27v07,1199.0,1698.0,0.6278,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-12-02,h27v07,1199.0,1698.0,0.5426,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-12-10,h27v07,1199.0,1698.0,0.5302,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-12-18,h27v07,1199.0,1698.0,0.5302,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2024-12-26,h27v07,1199.0,1698.0,0.5218,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-01-01,h27v07,1199.0,1698.0,0.4613,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-01-09,h27v07,1199.0,1698.0,0.6702,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-01-17,h27v07,1199.0,1698.0,0.6702,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-01-25,h27v07,1199.0,1698.0,0.5737,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-02-02,h27v07,1199.0,1698.0,0.5365,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-02-10,h27v07,1199.0,1698.0,0.5365,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-02-18,h27v07,1199.0,1698.0,0.5766,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-02-26,h27v07,1199.0,1698.0,0.644,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-03-06,h27v07,1199.0,1698.0,0.644,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-03-14,h27v07,1199.0,1698.0,0.4412,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-03-22,h27v07,1199.0,1698.0,0.4324,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-03-30,h27v07,1199.0,1698.0,0.4324,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-04-07,h27v07,1199.0,1698.0,0.5813,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-04-15,h27v07,1199.0,1698.0,0.6035,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-04-23,h27v07,1199.0,1698.0,0.6035,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-05-01,h27v07,1199.0,1698.0,0.6986,35293.0,0b1000100111011101,0b01,"VI produced, but check other QA",0b0111,Decreasing quality,0b11,High,0b1,Yes,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b1,Yes
Thailand,8,15.0,100.5,2025-05-09,h27v07,1199.0,1698.0,0.6911,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-05-17,h27v07,1199.0,1698.0,0.6911,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-05-25,h27v07,1199.0,1698.0,0.6215,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-06-02,h27v07,1199.0,1698.0,0.6215,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-06-10,h27v07,1199.0,1698.0,0.589,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-06-18,h27v07,1199.0,1698.0,0.589,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-06-26,h27v07,1199.0,1698.0,0.5766,35293.0,0b1000100111011101,0b01,"VI produced, but check other QA",0b0111,Decreasing quality,0b11,High,0b1,Yes,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b1,Yes
Thailand,8,15.0,100.5,2025-07-04,h27v07,1199.0,1698.0,0.5341,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-07-12,h27v07,1199.0,1698.0,0.5341,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-07-20,h27v07,1199.0,1698.0,0.7391,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-07-28,h27v07,1199.0,1698.0,0.7391,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-08-05,h27v07,1199.0,1698.0,0.6164,34961.0,0b1000100010010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b1,Yes
Thailand,8,15.0,100.5,2025-08-13,h27v07,1199.0,1698.0,0.5625,3358.0,0b0000110100011110,0b10,"Pixel produced, but most probably cloudy",0b0111,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b1,Yes,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-08-21,h27v07,1199.0,1698.0,0.7489,35221.0,0b1000100110010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b1,Yes
Thailand,8,15.0,100.5,2025-08-29,h27v07,1199.0,1698.0,0.7513,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-09-06,h27v07,1199.0,1698.0,0.7513,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-09-14,h27v07,1199.0,1698.0,0.6821,35217.0,0b1000100110010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b1,Yes
Thailand,8,15.0,100.5,2025-09-22,h27v07,1199.0,1698.0,0.7075,2445.0,0b0000100110001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-09-30,h27v07,1199.0,1698.0,0.6829,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-10-08,h27v07,1199.0,1698.0,0.6829,2116.0,0b0000100001000100,0b00,"VI produced, good quality",0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-10-16,h27v07,1199.0,1698.0,0.7302,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-10-24,h27v07,1199.0,1698.0,0.9047,2517.0,0b0000100111010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b11,High,0b1,Yes,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-11-01,h27v07,1199.0,1698.0,0.5937,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-11-09,h27v07,1199.0,1698.0,0.5937,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-11-17,h27v07,1199.0,1698.0,0.3935,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-11-25,h27v07,1199.0,1698.0,0.4953,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-12-03,h27v07,1199.0,1698.0,0.4953,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-12-11,h27v07,1199.0,1698.0,0.6269,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-12-19,h27v07,1199.0,1698.0,0.5459,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Thailand,8,15.0,100.5,2025-12-27,h27v07,1199.0,1698.0,0.5459,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Turkiye,20,37.9,32.5,2012-01-17,h20v05,503.0,1354.0,-0.0147,18449.0,0b0100100000010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b1,Yes,0b0,No
Turkiye,20,37.9,32.5,2012-01-25,h20v05,503.0,1354.0,0.0069,51221.0,0b1100100000010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b1,Yes,0b1,Yes
Turkiye,20,37.9,32.5,2012-02-02,h20v05,503.0,1354.0,0.0534,35097.0,0b1000100100011001,0b01,"VI produced, but check other QA",0b0110,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b1,Yes
Turkiye,20,37.9,32.5,2012-02-10,h20v05,503.0,1354.0,0.1869,2253.0,0b0000100011001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Turkiye,20,37.9,32.5,2012-02-18,h20v05,503.0,1354.0,0.1869,2253.0,0b0000100011001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b11,High,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Turkiye,20,37.9,32.5,2012-02-26,h20v05,503.0,1354.0,0.126,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Turkiye,20,37.9,32.5,2012-03-05,h20v05,503.0,1354.0,0.1644,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Turkiye,20,37.9,32.5,2012-03-13,h20v05,503.0,1354.0,0.1644,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
Turkiye,20,37.9,32.5,2012-03-21,h20v05,503.0,1354.0,0.126,2112.0,0b0000100001000000,0b00,"VI produced, good quality",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,land no desert,0b0,No,0b0,No
